PRIMARY_KEY,STATE,YEAR,ALTERNATIVE_KEY,ENROLL,,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE,KINDERGARTEN_STUDENTS,KINDERGARTEN_TEACHERS,KINDERGARTEN_STUDENT_TEACHER_RATIO,ALL_STUDENTS,ALL_TEACHERS,ALL_STUDENT_TEACHER_RATIO,KINDERGARTEN_ALL_RATIO_DIFF,MEDIAN_INCOME,
2012_MISSOURI,MISSOURI,2012,2012_MISSOURI,,,10022622,994192,4115324,4913106,9910617,5056789,2994397,553027,891474,29684,71778,67493,68057,64151,546068,270370,846122,,,,,69864,4134.27,16.89875117,916584,66251.53,13.83491068,-3.06384049,54527,66251.53
2012_MONTANA,MONTANA,2012,2012_MONTANA,,,1628318,214164,761029,653125,1652537,888206,536815,73808,117001,1321,11709,10861,10895,9784,87789,42089,131199,,,,,11697,661.82,17.67398991,142349,10152.67,14.02084378,-3.653146129,49403,10152.67
2012_NEBRASKA,NEBRASKA,2012,2012_NEBRASKA,,,3764056,366016,1166374,2231666,3880517,2247992,984922,165408,374671,13831,22095,22583,21438,23152,179506,88073,281410,,,,,23795,1312.38,18.13118152,301296,22181.95,13.58293568,-4.548245842,57191,22181.95
2012_NEVADA,NEVADA,2012,2012_NEVADA,,,4053945,403548,2401035,1249362,4109706,2049362,1336995,159943,321145,4599,35008,33462,34192,31939,273430,131953,409982,,,,,33502,971.5,34.48481729,439634,21131.5,20.80467548,-13.68014181,51863,21131.5
2012_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2012,2012_NEW HAMPSHIRE,,,2963221,187243,1029325,1746653,2961684,1654634,868513,78190,160056,3260,11892,13907,14784,14600,113017,60805,177082,,,,,11915,511.9,23.27603047,191900,15049.2,12.75150839,-10.52452209,74310,15049.2
2012_NEW_JERSEY,NEW_JERSEY,2012,2012_NEW JERSEY,,,27574528,1371038,10401941,15801549,26432652,14491817,8921990,943029,940577,35128,94830,98152,100052,97048,788168,400875,1224171,,,,,90955,3046.3,29.85753209,1356431,109719.1,12.3627609,-17.49477118,73075,109719.1
2012_NEW_MEXICO,NEW_MEXICO,2012,2012_NEW MEXICO,,,3478709,491732,2380982,605995,3616691,1688871,1097238,142740,615427,7509,27662,25474,25177,20559,205807,97242,310558,,,,,26954,1272.94,21.17460367,337225,21956.68,15.35865167,-5.815952001,47580,21956.68
2012_NEW_YORK,NEW_YORK,2012,2012_NEW YORK,,,58981073,3769627,23314292,31897154,60216421,38431932,14662331,1490478,4094920,48712,202670,198361,200642,192112,1601541,825972,2476225,,,,,197458,12900.07,15.30673865,2704718,209526.78,12.90869835,-2.398040292,52243,209526.78
2012_NORTH_CAROLINA,NORTH_CAROLINA,2012,2012_NORTH CAROLINA,,,12788659,1831015,7648102,3309542,13418244,7521325,3817233,716796,728580,30329,121389,116264,115147,94648,928372,438375,1397076,,,,,117944,5756.14,20.49012012,1507864,97308.09,15.49577224,-4.994347873,45530,97308.09
2012_NORTH_DAKOTA,NORTH_DAKOTA,2012,2012_NORTH DAKOTA,,,1345371,160050,658255,527066,1380563,685786,368323,93834,160904,1848,8578,7380,7500,7347,60569,30116,92533,,,,,8236,525.72,15.66613406,97646,8525.02,11.45404937,-4.212084689,61103,8525.02
2012_OHIO,OHIO,2012,2012_OHIO,,,22799205,2007733,9336277,11455195,22662376,10861218,7524489,924456,2416140,27558,131874,129295,133955,117623,1051867,518617,1598042,,,,,131323,6106.19,21.50653681,1740030,107971.68,16.11561476,-5.390922048,48622,107971.68
2012_OKLAHOMA,OKLAHOMA,2012,2012_OKLAHOMA,,,5824963,773014,2869071,2182878,5594867,2736786,1898922,385999,496119,42154,55115,49274,47856,39407,397470,176812,616436,,,,,53053,2447.3,21.67817595,666120,41349.4,16.10954452,-5.568631433,53040,41349.4
2012_OREGON,OREGON,2012,2012_OREGON,,,6124872,550894,3038052,2535926,6314092,3250376,2057965,228474,448562,23850,42642,42401,43578,46723,342833,178239,544922,,,,,41478,1675.64,24.75352701,568208,26790.98,21.20892927,-3.544597737,56730,26790.98
2012_PENNSYLVANIA,PENNSYLVANIA,2012,2012_PENNSYLVANIA,,,27881568,2145208,9561500,16174860,27851918,13450420,7682906,1170594,1735626,10109,129624,131315,136775,136357,1063403,557464,1630976,,,,,128804,5299.64,24.30429237,1771395,124645.61,14.21145117,-10.0928412,56871,124645.61
2012_RHODE_ISLAND,RHODE_ISLAND,2012,2012_RHODE ISLAND,,,2208278,204682,779000,1224596,2190431,1272285,727287,95213,33633,2068,10786,10831,9971,10509,84955,44672,131695,,,,,10164,415,24.49156627,142854,11414,12.5156825,-11.97588377,61431,11414
2012_SOUTH_CAROLINA,SOUTH_CAROLINA,2012,2012_SOUTH CAROLINA,,,7889771,848254,3586738,3454779,7948441,3749691,2489094,408649,869025,23786,58641,54058,55365,44755,444923,208648,677357,,,,,56065,2308.7,24.28422922,727186,46782.2,15.54407446,-8.740154764,48650,46782.2
2012_SOUTH_DAKOTA,SOUTH_DAKOTA,2012,2012_SOUTH DAKOTA,,,1298723,212615,395054,691054,1296971,649023,379791,63166,172398,3117,11901,9657,9408,8816,78186,37267,118570,,,,,11375,510.33,22.28949895,128016,9246.78,13.84438691,-8.445112041,54144,9246.78
2012_TENNESSEE,TENNESSEE,2012,2012_TENNESSEE,,,8983224,1257953,4017946,3707325,9256522,5151260,2693334,514174,671532,27096,81186,74425,74459,66299,603243,281971,912310,,,,,79803,4068.8,19.61339953,999693,66381.7,15.05976798,-4.55363155,47110,66381.7
2012_TEXAS,TEXAS,2012,2012_TEXAS,,,49979753,6140296,19801928,24037529,50215314,23902458,13954303,2497013,5538370,250911,390636,378750,366857,305425,3048599,1387513,4687023,,,,,379446,19776.79,19.18643015,5000470,324281.97,15.42012959,-3.766300567,56896,324281.97
2012_UTAH,UTAH,2012,2012_UTAH,,,4217360,426702,2158049,1632609,4330417,2161779,1052249,334499,666528,12329,50378,48362,45387,40774,381495,169077,562901,,,,,48953,1298.33,37.70458974,598832,25969.65,23.05891685,-14.64567289,63924,25969.65
2012_VERMONT,VERMONT,2012,2012_VERMONT,,,1754161,124451,1372320,257390,1726321,904254,518561,54031,45788,5705,6273,6133,6541,6756,50089,27557,83351,,,,,6062,398.04,15.22962516,89908,8363.69,10.74980063,-4.479824537,60901,8363.69
2012_VIRGINIA,VIRGINIA,2012,2012_VIRGINIA,,,14940479,1365551,5564504,8010424,15129464,8123166,4744530,611769,1078796,32852,96935,94005,93787,88971,759657,375975,1168484,,,,,95574,4278.05,22.34055235,1257883,90831.79,13.84848851,-8.492063846,70818,90831.79
2012_WASHINGTON,WASHINGTON,2012,2012_WASHINGTON,,,11955582,1057045,7001110,3897427,12187889,5866729,3735795,524816,1552074,12466,80789,78244,79272,84981,631305,327134,970905,,,,,78014,2982.8,26.15461982,1045453,53118.65,19.68146781,-6.473152012,68139,53118.65
2012_WEST_VIRGINIA,WEST_VIRGINIA,2012,2012_WEST VIRGINIA,,,3970941,432223,2014017,1524701,3536971,1893954,1155259,220973,245082,15781,21785,20181,20521,18703,164805,80673,261259,,,,,21172,1085,19.51336406,282870,20247.47,13.97063436,-5.5427297,47721,20247.47
2012_WISCONSIN,WISCONSIN,2012,2012_WISCONSIN,,,11139967,907311,4786356,5446300,10724377,5631108,3525882,491104,449246,55008,62422,60670,61857,67130,489324,265682,810014,,,,,60875,3195.21,19.0519559,871105,56244.93,15.48770707,-3.564248827,58159,56244.93
2012_WYOMING,WYOMING,2012,2012_WYOMING,,,1664983,144728,851896,668359,1670728,845801,540510,53299,213245,540,8131,7127,6874,6046,56619,26243,83402,,,,,7873,517.23,15.22146821,90099,7846.91,11.48209932,-3.739368882,63016,7846.91
2013_ALABAMA,ALABAMA,2013,2013_ALABAMA,,,7197439,811739,3898347,2487353,7487741,3747993,2317243,576737,643522,9415,59757,55719,58799,48965,458327,218705,686447,232.8613325,269.1942806,218.5759534,269.5337264,59428,5002.01,11.88082391,744637,51877.22,14.35383392,2.473010009,44679,51877.22
2013_ALASKA,ALASKA,2013,2013_ALASKA,,,2545117,320938,1707449,516730,2665933,1324649,982442,87165,248505,3247,10632,9722,9677,9500,78835,38230,120312,236.1220044,281.5595728,209.3472882,268.8033631,10569,441.36,23.94643828,131489,7682.18,17.11610506,-6.830333218,66010,7682.18
2013_ARIZONA,ARIZONA,2013,2013_ARIZONA,,,8164324,1178356,2934165,4051803,7600581,3824071,2643742,368750,558466,8791,86258,84282,83849,84291,679992,327144,1015927,240.3049115,279.722268,213.1341315,257.4278382,86265,2782.45,31.00325253,1089384,48866.42,22.29310025,-8.710152278,54635,48866.42
2013_ARKANSAS,ARKANSAS,2013,2013_ARKANSAS,,,5067546,572096,3847045,648405,5226339,2545564,1694335,281692,533975,14984,39900,36321,36660,31646,294621,140185,449790,239.8905221,277.9148025,218.5238853,261.2560926,40463,2389.54,16.93338467,486157,34131.42,14.24367928,-2.689705384,43101,34131.42
2013_CALIFORNIA,CALIFORNIA,2013,2013_CALIFORNIA,,,68868516,7836263,35141208,25891045,69727119,34194878,20595508,3461759,6160059,75951,506831,470515,472381,498403,3771067,1952314,5799332,233.6544646,275.9013507,212.5459679,260.4482872,489274,20198.99,24.22269628,6299451,266254.85,23.65947888,-0.563217404,62113,266254.85
2013_COLORADO,COLORADO,2013,2013_COLORADO,,,8826868,696266,3693829,4436773,8699125,4292898,2773716,365228,758041,31741,67225,66140,63820,62836,528653,249380,809774,246.975708,289.6818001,226.6632196,261.9644908,66951,3661.16,18.28682713,863561,48921.79,17.65186842,-0.634958705,68422,48921.79
2013_CONNECTICUT,CONNECTICUT,2013,2013_CONNECTICUT,,,10319361,434543,3870444,6014374,9758850,5562212,2966636,359881,487318,16922,38274,39810,41460,40775,321966,169038,507926,243.4402974,285.2439723,229.5815994,261.5024557,39410,1749.85,22.52193045,550954,43931.33,12.54125473,-9.980675725,73184,43931.33
2013_DELAWARE,DELAWARE,2013,2013_DELAWARE,,,1930466,151096,1124112,655258,1924626,1030897,560882,97722,157935,1413,10488,10069,9993,8536,81303,38483,121199,243.1077582,282.3382986,225.7716512,271.0090869,10128,409,24.76283619,129026,9257,13.93820892,-10.82462726,56381,9257
2013_FLORIDA,FLORIDA,2013,2013_FLORIDA,,,24681548,3027018,9455562,12198968,25245400,13833236,7622221,1689414,1411455,56470,209318,198411,206698,183422,1647922,807034,2511426,241.6758096,280.8558396,227.4631766,265.9849815,210489,10414.47,20.21120614,2692162,176537.21,15.2498275,-4.961378638,51703,176537.21
2013_GEORGIA,GEORGIA,2013,2013_GEORGIA,,,17459504,1805878,7580785,8072841,17317504,9555687,4956142,932291,1632844,45427,136658,129329,131295,103094,1051792,490032,1587251,240.0472366,279.1791109,221.8367125,247.7391537,136837,6837.2,20.01360206,1703332,109364.9,15.57475936,-4.438842699,51220,109364.9
2013_HAWAII,HAWAII,2013,2013_HAWAII,,,2331770,310778,1962923,58069,2345917,1283872,770643,144746,146656,1577,17561,14810,13228,10925,116670,50806,169053,243.3086189,281.4129223,214.8438799,276.9943674,17497,655.82,26.67957671,184760,11608.2,15.916335,-10.76324171,66303,11608.2
2013_IDAHO,IDAHO,2013,2013_IDAHO,,,2015534,237912,1278155,499467,1967676,1113400,631575,107264,62882,4081,23396,22803,21991,21063,181856,87143,273080,240.7220198,286.4138816,219.302986,265.8282971,22409,589.49,38.01421568,284834,14563.19,19.55848959,-18.45572609,55893,14563.19
2013_ILLINOIS,ILLINOIS,2013,2013_ILLINOIS,,,30057886,2311235,10382540,17364111,29517831,15285224,9509657,986182,1942608,80953,145117,152779,154578,144566,1219389,621531,1921873,239.000204,284.8976472,218.5401839,264.6157135,147315,5118,28.78370457,2072880,135700.7,15.27538178,-13.50832279,61755,135700.7
2013_INDIANA,INDIANA,2013,2013_INDIANA,,,12236713,980013,7503451,3753249,11211155,5535933,3595471,527250,862576,14586,80611,77584,80754,75871,634763,316350,965699,248.5967774,287.7676538,225.3323408,259.9605695,80681,4073.31,19.80723294,1041369,59863.28,17.39578921,-2.411443733,54582,59863.28
2013_IOWA,IOWA,2013,2013_IOWA,,,6281345,459132,3118413,2703800,6318241,3174989,1748683,254025,783793,28075,41240,35617,36238,36258,288638,145011,461724,245.7935055,285.0701378,223.8158046,270.2241686,41381,2827.08,14.63736435,499825,35080.24,14.24804961,-0.389314733,59227,35080.24
2013_KANSAS,KANSAS,2013,2013_KANSAS,,,5667223,420820,3193838,2052565,5621023,2969201,1595974,243032,616590,18746,38534,36435,36457,32989,294099,138847,451692,246.1857019,289.5182561,223.3863688,266.898721,38379,8165,4.700428659,489043,41243.2,11.85754258,7.157113918,55589,41243.2
2013_KENTUCKY,KENTUCKY,2013,2013_KENTUCKY,,,7216175,867735,3960822,2387618,7413896,3663594,2323851,457079,729064,27142,52267,49770,50203,43732,405262,192256,624660,241.4699268,280.6454425,224.4275405,267.2729747,53875,1903.37,28.30505892,685167,42769.46,16.02000586,-12.28505306,45518,42769.46
2013_LOUISIANA,LOUISIANA,2013,2013_LOUISIANA,,,8121179,1229248,3370399,3521532,7940880,3963343,2657751,436167,644212,29319,57377,56770,54842,41118,436614,188181,654114,231.3663086,272.7609665,210.4549632,269.0034496,58691,2436.8,24.08527577,710903,46493.41,15.29040352,-8.79487225,42780,46493.41
2013_MAINE,MAINE,2013,2013_MAINE,,,2650346,196466,1029166,1424714,2535405,1351259,867538,116847,70345,5004,13451,13550,13975,13964,108616,56924,170544,245.8470018,288.7311597,224.833289,266.8875236,13727,754.72,18.18820225,185739,15222.08,12.20194612,-5.986256127,54116,15222.08
2013_MARYLAND,MARYLAND,2013,2013_MARYLAND,,,13814727,828432,6093652,6892643,13284637,7303090,4243954,357919,955586,29811,67548,64629,62322,59114,515221,253589,798621,245.1693795,286.6413811,232.0559731,269.6164717,66896,3413.77,19.5959306,859638,57718.49,14.89363287,-4.702297726,70464,57718.49
2013_MASSACHUSETTS,MASSACHUSETTS,2013,2013_MASSACHUSETTS,,,16114783,818054,6428534,8868195,16201905,9097982,4759997,467050,1283156,28189,69853,70862,72116,67429,569089,287478,884756,253.0337852,300.568235,232.373156,257.3512427,69669,3964.97,17.57112916,954773,70636.26,13.51675471,-4.054374454,67982,70636.26
2013_MICHIGAN,MICHIGAN,2013,2013_MICHIGAN,,,18270327,1636324,9882361,6751642,17468264,8885537,5675448,848456,962506,40660,106166,113420,118440,116607,910594,487518,1438772,236.8197784,280.1335971,217.3651677,269.193764,107986,5008.46,21.56071926,1555370,86153.59,18.05345546,-3.507263801,52691,86153.59
2013_MINNESOTA,MINNESOTA,2013,2013_MINNESOTA,,,10848720,646542,6792440,3409738,10942019,5826404,2652321,850969,1016760,14556,65618,63979,62899,69090,509390,261409,785355,253.4209611,294.5929726,227.0307418,273.8019031,65745,3067.25,21.43450974,845404,53584.59,15.77699857,-5.657511166,65762,53584.59
2013_MISSISSIPPI,MISSISSIPPI,2013,2013_MISSISSIPPI,,,4444064,707522,2213501,1523041,4370050,2274357,1465175,284089,285801,4329,41948,36959,37896,29412,304829,132568,441726,231.1057214,271.1609673,208.5185365,277.0095591,43208,1976.91,21.85633135,493650,32613.46,15.13638847,-6.719942873,44106,32613.46
2013_MISSOURI,MISSOURI,2013,2013_MISSOURI,,,10103589,894168,4235564,4973857,10001763,5139610,3082015,566933,833040,30339,70845,67908,68401,63718,547877,269227,847443,239.5483619,282.9884579,222.3341859,265.9429631,71778,4200.64,17.08739621,917900,66248.19,13.85547288,-3.231923325,54321,66248.19
2013_MONTANA,MONTANA,2013,2013_MONTANA,,,1671053,210593,788329,672131,1679521,907018,545326,74629,111496,1440,12038,11028,10635,9912,88513,42138,132091,243.6988846,289.228453,222.9827493,271.0196546,11709,731.88,15.99852435,142908,10199.89,14.01073933,-1.987785017,47650,10199.89
2013_NEBRASKA,NEBRASKA,2013,2013_NEBRASKA,,,3870164,366241,1217306,2286617,3913038,2318463,1026626,168033,298231,14457,24025,23097,22089,22968,180640,88555,283652,243.1579291,285.0613485,223.2527851,253.1478182,22095,1417.82,15.58378356,303505,22102.87,13.73147469,-1.852308864,58060,22102.87
2013_NEVADA,NEVADA,2013,2013_NEVADA,,,4131800,392009,2556472,1183319,4057443,2058538,1396907,166814,222161,4707,35073,33827,34541,31450,278662,132564,415933,236.2628994,278.2866809,213.7553136,267.2150118,35008,1000.5,34.99050475,445707,20694.95,21.53699332,-13.45351142,48985,20694.95
2013_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2013,2013_NEW HAMPSHIRE,,,2976317,163890,1020089,1792338,2878534,1642945,879507,76488,72588,3464,11615,13953,14690,14140,111854,59377,174695,252.9935252,295.6651233,231.9983664,271.7657825,11892,522.8,22.74674828,188974,14924.7,12.66182905,-10.08491923,77007,14924.7
2013_NEW_JERSEY,NEW_JERSEY,2013,2013_NEW JERSEY,,,28070096,1145079,10986132,15938885,28179900,15489942,9131634,1218744,933676,36024,92017,98832,99950,95646,792008,399391,1227423,246.8709092,296.0533511,228.7197441,269.2219146,94830,3086.56,30.72352392,1372203,110928.64,12.37014174,-18.35338218,66707,110928.64
2013_NEW_MEXICO,NEW_MEXICO,2013,2013_NEW MEXICO,,,3518621,519318,2401884,597419,3536546,1709797,1096508,145330,514077,7865,27368,25597,25062,20133,206295,97716,311876,232.7814329,272.7618089,205.7564054,261.6959822,27662,1296.55,21.33508156,338220,22200.73,15.23463418,-6.100447386,45485,22200.73
2013_NEW_YORK,NEW_YORK,2013,2013_NEW YORK,,,59623918,3335657,23632698,32655563,60505950,38756656,14846782,1462376,3982327,48968,201930,196988,203267,190081,1607001,820326,2476295,240.3498169,281.8077878,223.8133626,274.3077317,202670,13492.01,15.02148309,2710703,207060.33,13.09136811,-1.93011498,58135,207060.33
2013_NORTH_CAROLINA,NORTH_CAROLINA,2013,2013_NORTH CAROLINA,,,12729402,1579889,7891977,3257536,13650536,7681386,3957680,744037,653058,30978,122209,108034,117965,96453,936407,441263,1408648,244.8017329,285.6453884,222.2277152,276.3779878,121389,6992.17,17.3607049,1518465,98590.41,15.40175155,-1.958953353,44493,98590.41
2013_NORTH_DAKOTA,NORTH_DAKOTA,2013,2013_NORTH DAKOTA,,,1405349,145905,685348,574096,1516575,718970,400607,94995,224615,2054,8822,7824,7352,7389,62651,30420,95125,246.4247949,290.5151113,224.083385,255.870077,8578,549.45,15.61197561,101111,8677.44,11.6521693,-3.959806309,57104,8677.44
2013_OHIO,OHIO,2013,2013_OHIO,,,22536516,1721213,8990516,11824787,22015797,10800145,7376469,916885,1998557,28477,131003,128668,135042,114607,1049020,515611,1593108,245.5497969,289.5280968,223.8877461,266.3460632,131874,5966.68,22.10173832,1729916,105999.8,16.31999306,-5.781745264,50096,105999.8
2013_OKLAHOMA,OKLAHOMA,2013,2013_OKLAHOMA,,,5878111,715944,2890048,2272119,5796945,2800189,1972011,404107,557341,42770,54923,49603,48583,39498,402398,179811,624979,238.9218775,275.506732,216.9888765,264.5409997,55115,2510.9,21.95029671,673483,41774.7,16.12179142,-5.828505287,47266,41774.7
2013_OREGON,OREGON,2013,2013_OREGON,,,6077498,471682,3041825,2563991,6228197,3261733,2067538,228499,343353,25902,42728,42858,43522,47075,345775,178595,550272,240.099252,283.5245891,219.1326742,267.7791997,42642,1736.5,24.55629139,587564,26410.15,22.24765857,-2.30863282,60795,26410.15
2013_PENNSYLVANIA,PENNSYLVANIA,2013,2013_PENNSYLVANIA,,,28484645,2049113,9764558,16670974,28495118,15456205,7737010,1178563,1501024,8499,129360,132216,137287,135583,1063310,554067,1625876,244.01262,289.6236516,226.4023236,269.0869734,129624,4931.69,26.28389051,1763677,123146.79,14.32174562,-11.96214489,58252,123146.79
2013_RHODE_ISLAND,RHODE_ISLAND,2013,2013_RHODE ISLAND,,,2282659,193393,841875,1247391,2231413,1265936,765178,96721,35089,2242,10490,11037,10293,10403,86006,43270,131518,241.4167352,284.0922122,222.8022398,261.9314952,10786,346.4,31.13741339,142481,9871.31,14.43384921,-16.70356419,62420,9871.31
2013_SOUTH_CAROLINA,SOUTH_CAROLINA,2013,2013_SOUTH CAROLINA,,,8254462,814137,3819285,3621040,8224795,3933177,2621911,426662,853410,24295,58226,54672,56762,44624,451301,211835,687431,236.6258997,279.8246086,213.6465439,268.2826627,58641,2447,23.96444626,735998,48072.1,15.31029433,-8.654151932,47236,48072.1
2013_SOUTH_DAKOTA,SOUTH_DAKOTA,2013,2013_SOUTH DAKOTA,,,1316613,194731,408009,713873,1332496,663258,390637,64999,179586,2865,11898,9842,9531,8485,79488,36639,118992,240.9810997,287.2703906,217.9307449,272.0853653,11901,549.23,21.66851774,130471,9333.89,13.97820201,-7.690315729,58793,9333.89
2013_TENNESSEE,TENNESSEE,2013,2013_TENNESSEE,,,9008032,1165801,4097627,3744604,9248235,5191269,2780452,534815,564756,25756,78601,74401,74909,65854,605311,283888,914955,239.774787,277.7201273,219.7353947,266.6770524,81186,4098.33,19.80953218,993496,66406.23,14.96088545,-4.848646728,45887,66406.23
2013_TEXAS,TEXAS,2013,2013_TEXAS,,,49734537,5695947,18873046,25165544,50674724,24226519,14150552,2585417,5472152,248150,391731,383586,379786,309069,3102385,1411436,4761971,241.9262887,288.1989676,216.9095971,261.4490507,390636,20269.8,19.27182311,5077659,327356.92,15.51107886,-3.760744251,57254,327356.92
2013_UTAH,UTAH,2013,2013_UTAH,,,4300793,409774,2235917,1655102,4584624,2361179,1097484,309365,698249,12373,50386,49041,46409,41327,388573,174129,575075,242.8206887,284.3314862,222.7676355,268.1007728,50378,1335.57,37.72022432,613279,26609.86,23.0470585,-14.67316583,67986,26609.86
2013_VERMONT,VERMONT,2013,2013_VERMONT,,,1817307,114697,1431621,270989,1809138,935593,538854,57026,55825,5667,6215,6159,6332,6545,49575,27233,82475,247.8032947,295.4695624,227.9865191,265.3595046,6273,418.04,15.00574108,89624,8402.74,10.66604465,-4.33969643,59213,8402.74
2013_VIRGINIA,VIRGINIA,2013,2013_VIRGINIA,,,15322318,1108879,5874323,8339116,15634918,8445746,4874065,626080,1089417,33166,96058,95625,95778,88709,767349,377252,1177767,246.1774569,288.1429595,228.5557377,263.6841377,96935,4464.56,21.71210601,1265419,89388.63,14.15637537,-7.555730639,73010,89388.63
2013_WASHINGTON,WASHINGTON,2013,2013_WASHINGTON,,,12242231,1042200,7159428,4040603,12097549,5911337,3777476,537261,1443002,11957,81559,78929,79953,84710,637352,328068,977377,246.2883381,289.9569887,225.0488633,270.0419258,80789,3146.64,25.67468792,1051694,53698.77,19.58506685,-6.089621075,64897,53698.77
